"","(Intercept)","age","sexM","raceWhite","marital_statusDivorced/Widowed","marital_statusSingle","edutot","emp_statusUnemployed/Retired","thous","onsetage","morethan3epi","chronicTRUE","baseline_hrsd","treatmentBUP","treatmentCIT+BUP","treatmentCIT+BUS","treatmentVEN","age:treatmentBUP","age:treatmentCIT+BUP","age:treatmentCIT+BUS","age:treatmentVEN","sexM:treatmentBUP","sexM:treatmentCIT+BUP","sexM:treatmentCIT+BUS","sexM:treatmentVEN","marital_statusDivorced/Widowed:treatmentBUP","marital_statusSingle:treatmentBUP","marital_statusDivorced/Widowed:treatmentCIT+BUP","marital_statusSingle:treatmentCIT+BUP","marital_statusDivorced/Widowed:treatmentCIT+BUS","marital_statusSingle:treatmentCIT+BUS","marital_statusDivorced/Widowed:treatmentVEN","marital_statusSingle:treatmentVEN","edutot:treatmentBUP","edutot:treatmentCIT+BUP","edutot:treatmentCIT+BUS","edutot:treatmentVEN","emp_statusUnemployed/Retired:treatmentBUP","emp_statusUnemployed/Retired:treatmentCIT+BUP","emp_statusUnemployed/Retired:treatmentCIT+BUS","emp_statusUnemployed/Retired:treatmentVEN","thous:treatmentBUP","thous:treatmentCIT+BUP","thous:treatmentCIT+BUS","thous:treatmentVEN","onsetage:treatmentBUP","onsetage:treatmentCIT+BUP","onsetage:treatmentCIT+BUS","onsetage:treatmentVEN","morethan3epi:treatmentBUP","morethan3epi:treatmentCIT+BUP","morethan3epi:treatmentCIT+BUS","morethan3epi:treatmentVEN","chronicTRUE:treatmentBUP","chronicTRUE:treatmentCIT+BUP","chronicTRUE:treatmentCIT+BUS","chronicTRUE:treatmentVEN","baseline_hrsd:treatmentBUP","baseline_hrsd:treatmentCIT+BUP","baseline_hrsd:treatmentCIT+BUS","baseline_hrsd:treatmentVEN"
"emp_statusUnemployed/Retired:treatmentVEN",2.11276698436363,0.0523167935254817,0.911501420563856,0.482090089267973,0.104589136696264,-1.38677692366651,-0.0697120166405756,-4.75440252539376,0.0344420896624174,-0.020714381138056,-0.965916851210566,-0.250116394806279,0.0963117215233096,-2.53481437412378,-2.57515305130415,-2.57902950947525,-4.40767008294504,-0.0516406476864201,-0.0541958567637006,-0.0545762839970386,-0.0872036419473492,-0.908425750348077,-0.97285134522979,-0.898814920861126,-0.799292908817174,-0.0910499812462586,1.43388996463814,-0.0518051154060164,1.45303487938884,-0.114490145483206,1.37928804446578,0.496691870324383,1.58897858289999,0.0749446108350989,0.0682350725839445,0.0762240494392036,0.209256298834516,4.75481259612889,4.78560868479193,4.81224696576251,9.28779762019539,-0.0457240306783339,-0.0460767558932577,-0.0559317247321274,-0.37415137543877,0.0217493815824355,0.0223530825426831,0.0227263084636684,-0.00511361665625083,0.926571480135591,0.95074839871832,1.00089726290167,1.11966435799533,0.21629694649969,0.242630209463026,0.271603119065468,0.0932522933254343,-0.0927801777483664,-0.0880584238194271,-0.0965399656115917,-0.11858606199987
"thous:treatmentBUP",0.117986193013407,-0.0423829946368035,0.260708623270483,0.0651013468325322,-0.580444832953186,-1.70407718898892,-0.0252214660005601,0.0653582124588631,-0.879530594183591,-0.00343444472579503,-0.150861649967939,0.0331309972539193,0.0301697241535745,-0.273504188125424,-0.18042671270991,-0.180950188826709,-0.182085529099945,0.0629940406103352,0.0421292463222979,0.0420778735066907,0.0420278296054092,-0.130052784683344,-0.268993304521432,-0.258995440951194,-0.252697931385341,1.02654953658418,2.46378908462076,0.587572776368182,1.71302464974764,0.579107802756174,1.70306589227677,0.589667100596784,1.70843710519414,0.0471476698592785,0.0250220197779071,0.0261008495748047,0.0248939277883182,-0.277499703005441,-0.0611441390905936,-0.0575469110888271,-0.0457240306783339,1.42581640059828,0.877959451240734,0.876628638268874,0.881265492484554,-0.0187467459694804,0.00365573462756337,0.00370613497942673,0.00397043420640399,0.140073847309991,0.148813305252723,0.155585397592175,0.149429387979812,-0.211418220535187,-0.0341419301881018,-0.0302294344144578,-0.0360875447448353,-0.0416796745017414,-0.0290552005234611,-0.0302005461884691,-0.0291229888706001
"thous:treatmentCIT+BUP",0.118750684837728,-0.042387067044522,0.260626644826196,0.064154944940923,-0.580276298289318,-1.70395943325066,-0.0252236585576151,0.0654255084517911,-0.879460814410845,-0.00342846673622422,-0.150809428851046,0.0331313004643402,0.0301598796401355,-0.174915347118253,-0.297005690211753,-0.180799350206419,-0.181918185626308,0.0424770462829313,0.0553082726315093,0.0420863815709471,0.0420370651760098,-0.260217344868071,-0.200567521863912,-0.258938367659665,-0.252732407274521,0.582078044045515,1.71022907997608,1.03148313710692,2.11102347837327,0.57895870498523,1.70296283812563,0.589364498483202,1.70825596777264,0.0259199947817379,0.0729385431793667,0.0260902582138825,0.0249008818871649,-0.0653709376028575,0.00174092618280904,-0.0577277628029839,-0.0460767558932577,0.877959451240734,1.26315497137373,0.87660104528182,0.881170491865947,0.00356620115143242,0.0147016678027639,0.00369620733009496,0.00395666434334649,0.145573477788812,0.176098205896991,0.155464505642732,0.149397988174931,-0.037631880111883,-0.312531397719363,-0.0302719186962928,-0.0360448675520207,-0.0296899135456614,-0.0275910801949598,-0.0301902536039294,-0.0291283611276277
"thous:treatmentCIT+BUS",0.140110210007701,-0.0425008481111055,0.25833620745533,0.0377129420552971,-0.575567522759809,-1.70066939590152,-0.0252849175222144,0.0673057253606711,-0.877511201916781,-0.00326144465090936,-0.149350396556385,0.0331397720142124,0.0298848287816474,-0.173126131946241,-0.176281745863548,-0.255193442876366,-0.177242691365317,0.0425537416457728,0.0423538527577498,0.0481583838260561,0.0422951024714109,-0.258095603934928,-0.263135489177831,-0.263411643949457,-0.253695646643826,0.57662666377169,1.70435495472915,0.579696711018767,1.70585262306276,0.93315762654176,1.93443597435541,0.580909944417477,1.70319507739988,0.0256942528851475,0.0251693791469883,0.0458394124384,0.0250951759850546,-0.0672736463484356,-0.064864530017,-0.0705252024700485,-0.0559317247321274,0.876628638268874,0.87660104528182,1.10026472349217,0.878516221356154,0.00334241066256365,0.00338963697946871,-0.00745036945951991,0.00357194114918386,0.146272486986106,0.148163798900381,0.0890361468750844,0.148520693086422,-0.035785399714763,-0.0337254012987601,0.0334124263024725,-0.0348524877971206,-0.0296085631858281,-0.0292391898336568,-0.0386008425257946,-0.0292784593439213
"thous:treatmentVEN",0.0656887800821416,-0.0421044090701521,0.266316610715155,0.129842877022691,-0.591973964631337,-1.71213263218994,-0.025071477396324,0.0607546232263521,-0.884304094008453,-0.0038433874759192,-0.154433995972204,0.0331102552131527,0.0308431683527776,-0.179360163390574,-0.190224709285599,-0.191268768254653,-0.242570108741442,0.0422865176075087,0.0415983149139158,0.0414958532214355,0.0651670082514179,-0.26548823054622,-0.282840183593092,-0.262899714874689,-0.0376133325588045,0.595620508991451,1.72482173931167,0.606190455154011,1.72997810088583,0.589307294033988,1.71011562822585,1.23303321914107,2.86597939350936,0.0264807888500001,0.024673687294881,0.0268253841715575,0.0833300668542761,-0.0606441775540243,-0.0523497677703143,-0.0451751937287431,-0.37415137543877,0.881265492484554,0.881170491865947,0.878516221356154,1.7542935646792,0.00412214748034503,0.00428474420507541,0.00438526634489732,0.00109532443981337,0.143836980410947,0.150348627790158,0.16385538295883,-0.068177506475228,-0.0422189561908384,-0.0351265336319212,-0.0273231665388286,-0.148356121213763,-0.0298920062893415,-0.0286202810903074,-0.0309046420684705,0.00214243619943753
"onsetage:treatmentBUP",0.175722563560716,0.00353958568498208,-0.0509227428031717,0.0109474904000254,-0.0576105754493499,-0.107669579587631,0.00889639478585302,-0.0184476831228381,-0.00383040570511457,-0.026919224687522,-0.122160139315286,-0.0360079536963074,-0.000547407886988626,-0.237495602477044,-0.186222607311094,-0.18631063544019,-0.186501555096184,-0.00592540535628497,-0.00358225618831616,-0.00359089507880072,-0.00359931049807411,0.0485609592965085,0.0495295847062225,0.0512108328029402,0.0522698266467019,-0.00248975604995934,0.0888542497845041,0.0588092156604093,0.109174191174434,0.0573857394673237,0.10749951918817,0.0591613987641803,0.108402746305739,-0.0120217986661548,-0.0089299338094531,-0.00874851699675372,-0.00895147385270221,0.0901509212879062,0.0191563248021387,0.0197612373105903,0.0217493815824355,-0.0187467459694804,0.00356620115143242,0.00334241066256365,0.00412214748034503,0.047735499158247,0.0269564369602799,0.0269649123205455,0.0270093570730866,0.187165103988264,0.121815688160328,0.122954488192606,0.121919289085172,0.11974337367711,0.0358379544700165,0.036495882639034,0.0355107784941219,0.00227474974693354,0.000734827000953413,0.000542224830914764,0.00072342766260415
"onsetage:treatmentCIT+BUP",0.174414110325969,0.00354655574650917,-0.0507824339637641,0.0125672887772632,-0.0578990281431369,-0.107871122457974,0.00890014742032168,-0.0185628624574379,-0.00394983611164569,-0.0269294562158947,-0.122249517497168,-0.0360084726510474,-0.00053055867415993,-0.185416185545686,-0.239834058303148,-0.186568800765657,-0.186787969028195,-0.00352892974629843,-0.00494936753094388,-0.00360545691431505,-0.00361511748494138,0.0508626115833539,0.0953018232375707,0.0511131499624668,0.0523288332799755,0.0582519714625045,0.109099281269462,0.0873854456819049,0.154429558691204,0.0576409252711183,0.107675899802232,0.0596793123660799,0.108712769039215,-0.00876374237122259,-0.000669239508171609,-0.00873038952956805,-0.00896337602463035,0.0185735523211424,0.0162995357305637,0.0200707710464262,0.0223530825426831,0.00365573462756337,0.0147016678027639,0.00338963697946871,0.00428474420507541,0.0269564369602799,0.0497318049958489,0.0269819038232253,0.0270329246526034,0.121223848952314,0.213365002152611,0.123161398792917,0.121973030897654,0.0351268557445436,0.0407325839779343,0.0365685959032236,0.0354377350563614,0.000622620161083781,0.000580990554492904,0.000524608729464946,0.00073262245954257
"onsetage:treatmentCIT+BUS",0.173605185550689,0.00355086484621923,-0.0506956908587196,0.0135686963962054,-0.0580773581929266,-0.10799572226542,0.0089024674107605,-0.0186340697538731,-0.00402367154740998,-0.0269357816515846,-0.122304773752243,-0.0360087934843301,-0.00052014198876442,-0.185483946437813,-0.186619301168951,-0.194210012935501,-0.186965038654711,-0.00353183434172636,-0.00360375213669927,-0.00397672427210611,-0.00362488983519425,0.0507822573248258,0.048968962763176,0.0366020699890475,0.0523653129387766,0.0584584253292395,0.109321745271238,0.0595629941257163,0.109860589652333,0.0338927328195847,0.118277590155412,0.0599995019860868,0.108904434330223,-0.0087551931075326,-0.00894403683096789,-0.010868197821289,-0.00897073430194329,0.0186456114250874,0.0195123846414665,0.034633628463048,0.0227263084636684,0.00370613497942673,0.00369620733009496,-0.00745036945951991,0.00438526634489732,0.0269649123205455,0.0269819038232253,0.039285197313589,0.0270474948324602,0.121197376179472,0.121877849135352,0.146400212280448,0.122006255687375,0.0350569261122877,0.0357980905921745,0.0462497116636817,0.0353925774267978,0.000619539272298871,0.000752435689266597,0.00235194584331632,0.000738306956970242
"onsetage:treatmentVEN",0.169363187531138,0.00357346174644379,-0.0502408103913963,0.0188200736146225,-0.059012520201995,-0.108649123116248,0.00891463343057798,-0.019007480508107,-0.00441086425290796,-0.0269689522089584,-0.122594537314643,-0.0360104759326756,-0.000465516935646541,-0.185839284262781,-0.187414045683833,-0.18756537679345,-0.188917469300447,-0.00354706602757581,-0.00364681755536222,-0.00366166886364632,-0.00350041256826429,0.0503608799409761,0.0478458013999905,0.0507360723012187,0.0491671407555056,0.0595410685126144,0.110488345533455,0.0610731291804263,0.111235734274635,0.0586259996773515,0.108356768510778,0.0283452324969477,0.116877561720348,-0.00871036080575409,-0.00897229111010564,-0.00866041344269748,-0.0101721868797476,0.0190234890542153,0.0202257221400702,0.0212656406532152,-0.00511361665625083,0.00397043420640399,0.00395666434334649,0.00357194114918386,0.00109532443981337,0.0270093570730866,0.0270329246526034,0.0270474948324602,0.0479830041899387,0.121058553073295,0.122002383692573,0.123960120092119,0.169253403363845,0.0346902154234784,0.0357182264913593,0.0368492854027252,-0.00850561093160864,0.000603383104848688,0.000787713292319881,0.000456606628964869,0.00257993891537185
"morethan3epi:treatmentBUP",3.29522795462552,0.0683650353575127,0.110043355857393,-0.0341944669569725,-0.154626248947589,-0.574497480766261,0.00665923829873309,-0.936884329451111,-0.144748235331349,-0.121340081420644,-4.65016935757018,-1.30347689867001,0.0780169448698154,-6.83033000727463,-3.26243108648959,-3.26215613078361,-3.26155979357483,-0.149369250267982,-0.0682317541156042,-0.0682047705564117,-0.0681784850091532,-0.141702036992345,-0.105691828998611,-0.110943204463579,-0.114250969866875,1.18077041518308,0.494324964060687,0.150882298362323,0.569797829128487,0.155328523740917,0.575028664124051,0.149782255058819,0.5722074358153,0.135595184900042,-0.00655447921766894,-0.00712113431218049,-0.00648719893056877,1.38155360214191,0.934670888415607,0.932781445262312,0.926571480135591,0.140073847309991,0.145573477788812,0.146272486986106,0.143836980410947,0.187165103988264,0.121223848952314,0.121197376179472,0.121058553073295,9.16308778215608,4.6512452501452,4.64768821025282,4.65092165283917,3.96148846497787,1.30400789095351,1.30195285347794,1.30502982453719,-0.0144688793217472,-0.0786023481417433,-0.0780007556033098,-0.0785667423285141
"morethan3epi:treatmentCIT+BUP",3.24282723074261,0.0686441712561669,0.115662421603787,0.030674956922754,-0.166178155854925,-0.582568837096755,0.00680952319803547,-0.94149701284637,-0.149531164968929,-0.121749832016937,-4.65374876056722,-1.30349768168565,0.078691719424713,-3.26968172493044,-4.82362002230421,-3.27249509405466,-3.27303005247978,-0.0686011487071694,-0.0834438666364576,-0.0687879405939427,-0.0688115206670249,-0.115466719486116,-0.0554285674854303,-0.114855191087031,-0.111887881744717,0.167039640086702,0.585566597338,-0.0985220373089343,0.831869348284188,0.165548163609094,0.58209232647769,0.170523575365601,0.584623176189406,-0.00647657795588192,-0.00307780174108629,-0.00639516843318056,-0.00696385519022702,0.941523105276843,1.09755114762424,0.945177602337903,0.95074839871832,0.148813305252723,0.176098205896991,0.148163798900381,0.150348627790158,0.121815688160328,0.213365002152611,0.121877849135352,0.122002383692573,4.6512452501452,7.7643502078284,4.65597453256637,4.65307389626831,1.30134578073799,1.83130871033693,1.30486486254196,1.30210459273532,-0.0784670104842498,-0.0636918269966657,-0.0787062423898844,-0.0781985105853115
"morethan3epi:treatmentCIT+BUS",3.13413526587866,0.0692231676333273,0.127317743351633,0.165230066444437,-0.190139646587181,-0.599310811513732,0.00712125097170257,-0.951064850547364,-0.159452135169196,-0.122599755340797,-4.66117332106866,-1.30354079076199,0.080091367497818,-3.27878648316185,-3.29261203664069,-4.31705459205015,-3.29682218521181,-0.0689914274992707,-0.069867191957029,-0.0774815344142347,-0.0701245920214736,-0.12626359765267,-0.148344626821289,-0.367010269634809,-0.106986256879422,0.194780014859434,0.615458189490248,0.208230678821914,0.622019858370714,-0.189497620327732,0.751850889826811,0.213546165340775,0.610376469588902,-0.00532784781805022,-0.00762745421056703,-0.0496375058270166,-0.00795255728416612,0.951205396923075,0.961760353121713,0.610941265373958,1.00089726290167,0.155585397592175,0.155464505642732,0.0890361468750844,0.16385538295883,0.122954488192606,0.123161398792917,0.146400212280448,0.123960120092119,4.64768821025282,4.65597453256637,6.96167397489351,4.65753817748134,1.29194961762815,1.30097499874672,1.8806679049678,1.29603694388111,-0.0788809771048702,-0.0772626577641893,-0.0816259058289687,-0.0774347075549679
"morethan3epi:treatmentVEN",3.23293911363354,0.068696844735667,0.116722750088335,0.0429159416380418,-0.168358022846608,-0.584091917518378,0.00683788224680243,-0.942367435050868,-0.150433712965911,-0.121827152740419,-4.65442420077859,-1.30350160348057,0.0788190506775401,-3.27051001905278,-3.27410099168251,-3.27444607625557,-6.60575540835948,-0.0686366538377125,-0.0688641200438732,-0.0688979858986315,-0.102362476237404,-0.116448952127296,-0.122184156255093,-0.115593390466649,-0.55867901609938,0.169563286381488,0.588285947973973,0.173056887286143,0.589990239479641,0.167476629255003,0.583425253112975,1.10070691443099,0.974744809634576,-0.00637207365196364,-0.00696936067033383,-0.00625817727930291,-0.0128627429895548,0.94240393978749,0.945145425607596,0.947516780955738,1.11966435799533,0.149429387979812,0.149397988174931,0.148520693086422,-0.068177506475228,0.121919289085172,0.121973030897654,0.122006255687375,0.169253403363845,4.65092165283917,4.65307389626831,4.65753817748134,9.16878869585595,1.30049097641715,1.30283517888393,1.305414364238,3.38384891667009,-0.0785046705857034,-0.078084337290009,-0.0788393690997396,-0.129220793321293
"chronicTRUE:treatmentBUP",1.75869736679108,0.0494438061445401,0.801437507313378,-0.0903270131071388,-0.171618480296318,0.130643728237271,0.149115379583375,-0.243539040270808,0.0398118142622117,-0.0354338917250576,-1.29850373723288,-5.49203343324232,0.0409366608296598,-5.54494047850361,-1.67206220614607,-1.67133589192426,-1.66976062657675,-0.161845031890305,-0.0490917346675977,-0.0490204557584126,-0.0489510206952854,0.362838476915964,-0.789942652777297,-0.803814518686235,-0.812552206257593,1.17950035851502,-0.012227251010757,0.161728579862623,-0.143058178084331,0.173473586987745,-0.12924057122413,0.158822740563565,-0.13669303792711,0.0799592695637904,-0.148838651336659,-0.150335509357975,-0.148660925876505,-0.00977450242580163,0.237692085040382,0.232700992280033,0.21629694649969,-0.211418220535187,-0.037631880111883,-0.035785399714763,-0.0422189561908384,0.11974337367711,0.0351268557445436,0.0350569261122877,0.0346902154234784,3.96148846497787,1.30134578073799,1.29194961762815,1.30049097641715,12.5732262852001,5.49343608551971,5.48800756408011,5.49613559267461,0.0837378368707993,-0.0424830434383703,-0.0408938957796974,-0.0423889882579719
"chronicTRUE:treatmentCIT+BUP",1.70162301148164,0.0497478382318639,0.807557738698603,-0.0196718718632386,-0.184200704175591,0.121852485962356,0.149279068424002,-0.248563129854363,0.0346022941386877,-0.0358801880619808,-1.30240238792528,-5.49205606989942,0.0416716186669986,-1.68440120510893,-2.39170070373919,-1.68259698947286,-1.68225392025136,-0.0497754286233758,-0.0792107639158426,-0.0496556388524902,-0.0496405169347197,-0.807683242606949,-1.05512585614642,-0.808075416207641,-0.809978353815918,0.18364823372022,-0.123774951753944,-0.375635833860253,-0.518813743909277,0.18460471865444,-0.121546899360774,0.181413983528474,-0.123169935095081,-0.14949258644646,-0.106313583061476,-0.149544794431724,-0.149180095206779,0.248546396759999,-0.374421518768363,0.246202765175092,0.242630209463026,-0.0341419301881018,-0.312531397719363,-0.0337254012987601,-0.0351265336319212,0.0358379544700165,0.0407325839779343,0.0357980905921745,0.0357182264913593,1.30400789095351,1.83130871033693,1.30097499874672,1.30283517888393,5.49343608551971,9.58460615763998,5.49117929583624,5.49294945884188,-0.0418157246715953,-0.0514427955257739,-0.0416623050790236,-0.0419879138492532
"chronicTRUE:treatmentCIT+BUS",1.63882752201649,0.0500823464997736,0.814291462161474,0.0580657417039495,-0.19804417034837,0.11218000944173,0.149459165436249,-0.254090834246396,0.0288705716468285,-0.0363712211498129,-1.30669183941634,-5.49208097565536,0.0424802486879908,-1.68966137084721,-1.6945199963655,-2.36426567640025,-1.69599954185457,-0.0500009075519107,-0.0503086718341139,-0.0764629248461476,-0.0503991282866122,-0.813921010504633,-0.821680804855945,-0.978705030871013,-0.807146498370339,0.199674905185596,-0.106505440043092,0.204401785687423,-0.104199514865192,0.0594280085617664,-0.440442747310251,0.206269772996735,-0.108291276250468,-0.148828921277109,-0.149637057191364,-0.144893544531547,-0.149751306077812,0.254140225557101,0.257849486065888,-0.237237048095755,0.271603119065468,-0.0302294344144578,-0.0302719186962928,0.0334124263024725,-0.0273231665388286,0.036495882639034,0.0365685959032236,0.0462497116636817,0.0368492854027252,1.30195285347794,1.30486486254196,1.8806679049678,1.305414364238,5.48800756408011,5.49117929583624,8.47614921758476,5.48944394691025,-0.0420548889612156,-0.0414861733826736,-0.026131834430801,-0.0415466357363273
"chronicTRUE:treatmentVEN",1.73285009145033,0.0495814932201257,0.804209177793144,-0.0583294043725386,-0.177316594681384,0.126662436491873,0.149189509383194,-0.245814300781398,0.037452577783834,-0.0356360060413996,-1.30026931999518,-5.49204368471,0.041269501340648,-1.68178541824978,-1.67690473087311,-1.67643570754898,-4.64882134473752,-0.0496633019628056,-0.049354140196482,-0.0493081112603525,-0.0589065935828023,-0.804581311582505,-0.796786281857868,-0.805744152246478,-1.05887637305224,0.175678455066642,-0.132362772755217,0.1709301109291,-0.134679168588756,0.178514544936089,-0.125756336422777,0.962650594120358,1.13760592449435,-0.149822615330577,-0.149010809864095,-0.149977418122358,-0.220224023687308,0.245764685196546,0.242038581821455,0.238815543022044,0.0932522933254343,-0.0360875447448353,-0.0360448675520207,-0.0348524877971206,-0.148356121213763,0.0355107784941219,0.0354377350563614,0.0353925774267978,-0.00850561093160864,1.30502982453719,1.30210459273532,1.29603694388111,3.38384891667009,5.49613559267461,5.49294945884188,5.48944394691025,12.7750780624321,-0.0416967925243783,-0.0422680905045691,-0.0412418854613395,-0.259574321909949
"baseline_hrsd:treatmentBUP",0.0463150390307462,-0.000177179797198849,-0.115964292757988,-0.00397953589455563,-0.0794441696693657,-0.0097102845789082,-0.00550367819113885,0.0915799732217708,0.0297859548726198,-0.000636147240783907,0.0785922223533621,0.0418775213024534,-0.0438005972816463,-0.158178160090535,-0.0424981550260856,-0.0424661558110444,-0.0423967543686826,-0.00299204236602197,0.00019269100510604,0.000195831338964873,0.00019889043852492,0.0713791384017478,0.11647072139606,0.115859568802721,0.115474612629262,0.0941772980074848,0.105865449575064,0.079008450470694,0.00916334134367762,0.079525900077721,0.00977210344690152,0.0788804279512216,0.00944377023043295,0.0350565273557025,0.00551587000345456,0.00544992295151548,0.00552370005145157,-0.15277070950431,-0.0918375724427894,-0.0920574649434892,-0.0927801777483664,-0.0416796745017414,-0.0296899135456614,-0.0296085631858281,-0.0298920062893415,0.00227474974693354,0.000622620161083781,0.000619539272298871,0.000603383104848688,-0.0144688793217472,-0.0784670104842498,-0.0788809771048702,-0.0785046705857034,0.0837378368707993,-0.0418157246715953,-0.0420548889612156,-0.0416967925243783,0.098664837709671,0.0437324683256852,0.0438024813808267,0.0437366121133916
"baseline_hrsd:treatmentCIT+BUP",0.0360811739074174,-0.000122664536220979,-0.114866888815702,0.0086894672302224,-0.0817002579148469,-0.0112866210477173,-0.00547432753955301,0.090679115824663,0.0288518483722066,-0.000716171561555435,0.0778931646919526,0.0418734623780117,-0.0436688137627982,-0.0436883972139371,-0.103474509604269,-0.0444853560775799,-0.0446368967534555,0.000134851775166917,-0.000142470776677925,8.1938188912313e-05,7.5258529252193e-05,0.114922326453077,0.117833685305219,0.115095557535278,0.115936123908586,0.0819442953888102,0.0121358134180908,0.120207791706954,0.0665774548813675,0.0815217964751377,0.0111516372099357,0.0829312092910687,0.0118685652137774,0.00556864280716492,0.0143969611477308,0.00559170413962323,0.00543060904983806,-0.0906717244754231,-0.145612605336745,-0.0896364945797459,-0.0880584238194271,-0.0290552005234611,-0.0275910801949598,-0.0292391898336568,-0.0286202810903074,0.000734827000953413,0.000580990554492904,0.000752435689266597,0.000787713292319881,-0.0786023481417433,-0.0636918269966657,-0.0772626577641893,-0.078084337290009,-0.0424830434383703,-0.0514427955257739,-0.0414861733826736,-0.0422680905045691,0.0437324683256852,0.0730681506554248,0.0436646997609348,0.0438085277991841
"baseline_hrsd:treatmentCIT+BUS",0.054463952011737,-0.00022058862783039,-0.116838121865848,-0.0140674745937259,-0.0776477157813862,-0.00845509618642039,-0.00552704921497262,0.0922972983427143,0.0305297552349572,-0.000572426328062122,0.0791488605328643,0.0418807532995214,-0.0439055324566247,-0.0421485340743663,-0.0409714442958957,-0.0493138527471029,-0.0406129976806125,0.000200858571925082,0.000275420027504644,-0.0017884955202342,0.000297334736763773,0.11674837326163,0.118628323584941,0.128875612551433,0.115107125349565,0.0772526408160355,0.00708032926700924,0.0761074686471158,0.00652167724770852,0.0451925221333171,-0.0255139254826139,0.0756549149856276,0.00751298034040635,0.00537436118522593,0.00557014670537024,0.00612415182626441,0.00559782556144414,-0.0923092642797384,-0.0932078996271506,-0.126610700333304,-0.0965399656115917,-0.0302005461884691,-0.0301902536039294,-0.0386008425257946,-0.0309046420684705,0.000542224830914764,0.000524608729464946,0.00235194584331632,0.000456606628964869,-0.0780007556033098,-0.0787062423898844,-0.0816259058289687,-0.0788393690997396,-0.0408938957796974,-0.0416623050790236,-0.026131834430801,-0.0412418854613395,0.0438024813808267,0.0436646997609348,0.0703459520597955,0.0436793478580561
"baseline_hrsd:treatmentVEN",0.0371691757059874,-0.000128460264548333,-0.114983558074929,0.00734257648857802,-0.0814604044441166,-0.0111190346184898,-0.0054774479208879,0.0907748894601855,0.0289511568485504,-0.000707663866380679,0.0779674842167612,0.0418738938979742,-0.0436828241785894,-0.0435972589835838,-0.0442116458569892,-0.0442706870844684,0.0435243016794074,0.000138758448749303,9.9840788934449e-05,9.40466103746662e-05,0.00251861141215866,0.115030402729726,0.114049154890843,0.115176782529265,0.0271593011928009,0.081666615454663,0.0118365998923765,0.0822643427998853,0.0121281906221048,0.0813096050065205,0.0110049736378366,-0.00381958943780813,0.0397742562156697,0.00555714406889481,0.00545495300770345,0.00557663083292964,0.0165890815765342,-0.0907686437899148,-0.0902995973573263,-0.0898938773064375,-0.11858606199987,-0.0291229888706001,-0.0291283611276277,-0.0292784593439213,0.00214243619943753,0.00072342766260415,0.00073262245954257,0.000738306956970242,0.00257993891537185,-0.0785667423285141,-0.0781985105853115,-0.0774347075549679,-0.129220793321293,-0.0423889882579719,-0.0419879138492532,-0.0415466357363273,-0.259574321909949,0.0437366121133916,0.0438085277991841,0.0436793478580561,0.0859706669714075
